"CBSA_FIPS","CBSA_NAME","state_name","state","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"20020","Geneva County, AL","Alabama","AL",27038.9551689668,66582.2735645376,0.248758387554494
"46220","Greene County, AL","Alabama","AL",41770.5722306012,102858.252096856,0.384289264521531
"46220","Hale County, AL","Alabama","AL",113092.988142813,278486.658515493,1.04045549091388
"20020","Henry County, AL","Alabama","AL",27295.6947512125,67214.483832764,0.251120391711155
"20020","Houston County, AL","Alabama","AL",179045.268955785,440891.336353581,1.64721647439323
"42460","Jackson County, AL","Alabama","AL",81785.3512111279,201392.938221259,0.752425231142376
"13820","Jefferson County, AL","Alabama","AL",43562821.596364,107271589.698896,400.777958686549
"01075","Lamar County, AL","Alabama","AL",36333.6947375604,89470.1732189414,0.334269991585556
"22520","Lauderdale County, AL","Alabama","AL",182279.90418866,448856.487618151,1.67697511853567
"19460","Lawrence County, AL","Alabama","AL",84155.5219880189,207229.382642852,0.774230802289774
"12220","Lee County, AL","Alabama","AL",1563898.01811987,3851032.15042144,14.3878617667028
"26620","Limestone County, AL","Alabama","AL",377758.591640151,930214.415932999,3.47537904308939
"33860","Lowndes County, AL","Alabama","AL",15766.7937377168,38825.0569343436,0.145054502386995
"12220","Macon County, AL","Alabama","AL",624353.317193106,1537443.40735435,5.74405051817657
"26620","Madison County, AL","Alabama","AL",2102509.87939177,5177340.88048178,19.3430908904043
"01091","Marengo County, AL","Alabama","AL",87231.3364914749,214803.444636857,0.802528295721569
"01093","Marion County, AL","Alabama","AL",111753.358342191,275187.877282904,1.02813089674816
"10700","Marshall County, AL","Alabama","AL",384755.000605724,947442.774529113,3.53974600557266
"33660","Mobile County, AL","Alabama","AL",1758717.5716981,4330766.98969344,16.1802016596225
"01099","Monroe County, AL","Alabama","AL",27898.3373943849,68698.4656315657,0.256664704028342
"33860","Montgomery County, AL","Alabama","AL",1006146.94280413,2477593.92229754,9.256551873798
"19460","Morgan County, AL","Alabama","AL",441170.373232659,1086363.22282377,4.05876743374047
"01105","Perry County, AL","Alabama","AL",59967.7046601795,147667.914376517,0.551702882873652
"46220","Pickens County, AL","Alabama","AL",126134.405586452,310600.59259599,1.16043653139536
"45980","Pike County, AL","Alabama","AL",88982.739584277,219116.20003432,0.818641204175348
"01111","Randolph County, AL","Alabama","AL",66748.5797580411,164365.530018521,0.614086933773978
"17980","Russell County, AL","Alabama","AL",146877.491361381,361679.556372819,1.3512729205247
"13820","St. Clair County, AL","Alabama","AL",2864656.16641185,7054093.59749538,26.354836730989
"13820","Shelby County, AL","Alabama","AL",9103960.05038107,22418113.2298633,83.7564324635058
"01119","Sumter County, AL","Alabama","AL",42868.3784243521,105561.553014232,0.394389081504039
"45180","Talladega County, AL","Alabama","AL",861717.325300425,2121942.15086777,7.92779939276391
"10760","Tallapoosa County, AL","Alabama","AL",326475.30192397,803931.502860562,3.00357277770053
"46220","Tuscaloosa County, AL","Alabama","AL",3078643.46375481,7581028.18805153,28.3235198665443
"13820","Walker County, AL","Alabama","AL",1350510.49167428,3325574.4701126,12.4246965234034
"01129","Washington County, AL","Alabama","AL",43792.3860423493,107836.88235343,0.402889951589613
"01131","Wilcox County, AL","Alabama","AL",12954.7663539233,31900.5594687908,0.119183850456095
"01133","Winston County, AL","Alabama","AL",159684.706266592,393216.776694014,1.46909929765264
"02013","Aleutians East Borough, AK","Alaska","AK",513.005267924845,2039.43198536994,0.00400144108981379
"02016","Aleutians West Census Area, AK","Alaska","AK",609.917776459058,2424.70379843846,0.00475735865638065
"11260","Anchorage Municipality, AK","Alaska","AK",1206512.28860801,4796441.49090794,9.41079585114251
"02050","Bethel Census Area, AK","Alaska","AK",44176.7965389625,175623.09298925,0.344579013003907
"02060","Bristol Bay Borough, AK","Alaska","AK",105.709138055379,420.242462944083,0.000824531276831955
"02063","Chugach Census Area, AK","Alaska","AK",11518.1441620258,45789.9228036364,0.0898415244638014
"02066","Copper River Census Area, AK","Alaska","AK",939.969422264954,3736.81095477111,0.00733176149366664
"02068","Denali Borough, AK","Alaska","AK",3829.81887383068,15225.2922100753,0.0298725872158793
"02070","Dillingham Census Area, AK","Alaska","AK",1441.6373827906,5731.17192667673,0.0112447715857667
"21820","Fairbanks North Star Borough, AK","Alaska","AK",1761418.70641748,7002449.82673942,13.7390659100563
"02100","Haines Borough, AK","Alaska","AK",139.509224970271,554.613360618008,0.00108817195476811
"02105","Hoonah-Angoon Census Area, AK","Alaska","AK",324.0349918224,1288.18818834917,0.00252747293621472
"27940","Juneau City and Borough, AK","Alaska","AK",25299.4324517961,100576.884839042,0.19733557312401
"02122","Kenai Peninsula Borough, AK","Alaska","AK",62027.0446385949,246586.042489629,0.48381094818104
"28540","Ketchikan Gateway Borough, AK","Alaska","AK",717.256383259309,2851.42414939897,0.00559459978942261
"02150","Kodiak Island Borough, AK","Alaska","AK",2136.83371981033,8494.89724194536,0.0166673030145206
"02158","Kusilvak Census Area, AK","Alaska","AK",4454.84660445124,17710.0650287387,0.0347478035147196
"02164","Lake and Peninsula Borough, AK","Alaska","AK",1193.42611297446,4744.41792151811,0.00930872368120081
"11260","Matanuska-Susitna Borough, AK","Alaska","AK",174525.876198058,693820.661204548,1.36130183434485
"02180","Nome Census Area, AK","Alaska","AK",257.587074182856,1024.02714153675,0.00200917917862628
"02185","North Slope Borough, AK","Alaska","AK",3055.37497987676,12146.5213923935,0.0238319248430387
"02188","Northwest Arctic Borough, AK","Alaska","AK",490.144732433885,1948.55083814207,0.0038231289129843
"02195","Petersburg Borough, AK","Alaska","AK",467.472800041621,1858.41947501209,0.00364628784032464
"02198","Prince of Wales-Hyder Census Area, AK","Alaska","AK",558.315651272916,2219.56160751441,0.00435486207992875
"02220","Sitka City and Borough, AK","Alaska","AK",18678.08621744,74253.9869257737,0.145689072496032
"02230","Skagway Municipality, AK","Alaska","AK",88.4998230293847,351.827517319272,0.000690298619629201
"02240","Southeast Fairbanks Census Area, AK","Alaska","AK",16431.3169650703,65322.0453580709,0.128164272327548
"02275","Wrangell City and Borough, AK","Alaska","AK",420.35921636606,1671.12130187244,0.00327880188765527
"02282","Yakutat City and Borough, AK","Alaska","AK",324.900782707177,1291.6301054862,0.00253422610511598
"02290","Yukon-Koyukuk Census Area, AK","Alaska","AK",17793.4295564615,70737.0696477733,0.1387887505404
"04001","Apache County, AZ","Arizona","AZ",185307.109452921,544301.718624747,1.89013251641979
"43420","Cochise County, AZ","Arizona","AZ",471028.921062784,1383551.07914286,4.80449499484039
"22380","Coconino County, AZ","Arizona","AZ",2100477.71743096,6169723.51954538,21.4248727177958
"37740","Gila County, AZ","Arizona","AZ",131719.239098101,386898.313986464,1.34353623880063
"40940","Graham County, AZ","Arizona","AZ",148246.707169843,435444.369788228,1.5121164131324
"04011","Greenlee County, AZ","Arizona","AZ",21138.4845053372,62089.9731227028,0.215612541954439
"04012","La Paz County, AZ","Arizona","AZ",13287.1441456442,39028.2672663799,0.135528870285571
"38060","Maricopa County, AZ","Arizona","AZ",24980629.896244,73375489.0732284,254.802424941689
"29420","Mohave County, AZ","Arizona","AZ",168216.115570604,494100.42105654,1.71580437882016
"43320","Navajo County, AZ","Arizona","AZ",242187.496336938,711376.21689097,2.47031246263676
"46060","Pima County, AZ","Arizona","AZ",33514720.0454592,98442632.7399236,341.850144463684
"38060","Pinal County, AZ","Arizona","AZ",1538253.64070523,4518305.32993851,15.6901871351934
"35700","Santa Cruz County, AZ","Arizona","AZ",264878.568611042,778026.59891191,2.70176139983263
"39150","Yavapai County, AZ","Arizona","AZ",397075.062488791,1166326.75116325,4.05016563738566
"49740","Yuma County, AZ","Arizona","AZ",396191.91886903,1163732.69747881,4.0411575724641
"05001","Arkansas County, AR","Arkansas","AR",25624.2644432244,71925.401244098,0.225493527100375
"05003","Ashley County, AR","Arkansas","AR",13077.1371193363,36706.5496266784,0.115078806650159
"34260","Baxter County, AR","Arkansas","AR",44538.5823355564,125016.48242142,0.391939524552896
"22220","Benton County, AR","Arkansas","AR",331065.114169575,929275.110601902,2.91337300469226
"25460","Boone County, AR","Arkansas","AR",40441.1320537741,113515.244746952,0.355881962073212
"05011","Bradley County, AR","Arkansas","AR",13301.3636368692,37335.9367561648,0.117052000004449
"15780","Calhoun County, AR","Arkansas","AR",5810.90178572892,16310.7683912118,0.0511359357144145
"05015","Carroll County, AR","Arkansas","AR",20791.883559747,58361.2681241587,0.182968575325774
"05017","Chicot County, AR","Arkansas","AR",10889.9325789991,30567.2294321327,0.0958314066951917
"11660","Clark County, AR","Arkansas","AR",56097.8832934524,157462.579024119,0.493661372982381
"05021","Clay County, AR","Arkansas","AR",20321.1016124041,57039.8182719633,0.178825694189156
"05023","Cleburne County, AR","Arkansas","AR",25344.6618656891,71140.5776397884,0.223033024418064
"38220","Cleveland County, AR","Arkansas","AR",12665.3816977803,35550.7828347977,0.111455358940466
"31620","Columbia County, AR","Arkansas","AR",21665.767549551,60814.1953778057,0.190658754436049
"05029","Conway County, AR","Arkansas","AR",57792.230366009,162218.485025261,0.508571627220879
"27860","Craighead County, AR","Arkansas","AR",225307.143344106,632420.365630097,1.98270286142813
"22900","Crawford County, AR","Arkansas","AR",46277.5733305833,129897.700586894,0.407242645309133
"32820","Crittenden County, AR","Arkansas","AR",739079.282487341,2074540.48337213,6.5038976858886
"05037","Cross County, AR","Arkansas","AR",29355.0741276729,82397.506077151,0.258324652323521
"05039","Dallas County, AR","Arkansas","AR",10916.9505317538,30643.0668126352,0.0960691646794333
"05041","Desha County, AR","Arkansas","AR",15737.4208550382,44173.7678774683,0.138489303524336
"05043","Drew County, AR","Arkansas","AR",20946.5456915282,58795.3932054962,0.184329602085448
"30780","Faulkner County, AR","Arkansas","AR",1061916.23207335,2980719.74899918,9.3448628422455
"05047","Franklin County, AR","Arkansas","AR",7004.42003907212,19660.8852093577,0.0616388963438346
"05049","Fulton County, AR","Arkansas","AR",15644.5631934143,43913.1233393319,0.137672156102046
"26300","Garland County, AR","Arkansas","AR",344451.352468041,966849.284209873,3.03117190171876
"30780","Grant County, AR","Arkansas","AR",152695.881905032,428605.964423884,1.34372376076429
"37500","Greene County, AR","Arkansas","AR",64468.0717422788,180957.074407761,0.567319031332054
"05057","Hempstead County, AR","Arkansas","AR",25990.2649712799,72952.7374587342,0.228714331747263
"31680","Hot Spring County, AR","Arkansas","AR",116350.647594588,326587.59949163,1.02388569883238
"05061","Howard County, AR","Arkansas","AR",4623.39632265291,12977.5290273836,0.0406858876393456
"12900","Independence County, AR","Arkansas","AR",38876.3778353534,109123.096232498,0.34211212495111
"05065","Izard County, AR","Arkansas","AR",12513.6786803832,35124.9637670778,0.110120372387372
"05067","Jackson County, AR","Arkansas","AR",31579.0638926114,88640.0796565953,0.27789576225498
"38220","Jefferson County, AR","Arkansas","AR",419614.341563304,1177826.19483929,3.69260620575708
"05071","Johnson County, AR","Arkansas","AR",41662.7337928201,116944.189817202,0.366632057376817
"05073","Lafayette County, AR","Arkansas","AR",17662.5179087571,49577.3718844966,0.155430157597063
"05075","Lawrence County, AR","Arkansas","AR",23335.6137636341,65501.3292945659,0.20535340111998
"05077","Lee County, AR","Arkansas","AR",20642.1447195524,57940.9623555116,0.181650873532061
"05079","Lincoln County, AR","Arkansas","AR",18895.220433321,53037.4760326692,0.166277939813225
"45500","Little River County, AR","Arkansas","AR",12895.5489618945,36196.8451973429,0.113480830864672
"05083","Logan County, AR","Arkansas","AR",11743.349912894,32962.7083074413,0.103341479233468
"30780","Lonoke County, AR","Arkansas","AR",855307.968679613,2400785.74629377,7.52671012438059
"22220","Madison County, AR","Arkansas","AR",10113.7868053125,28388.6460694764,0.0890013238867502
"05089","Marion County, AR","Arkansas","AR",19185.7478635965,53852.9648847016,0.168834581199649
"45500","Miller County, AR","Arkansas","AR",39258.7832317211,110196.479690298,0.345477292439145
"14180","Mississippi County, AR","Arkansas","AR",59290.3318028503,166423.54414756,0.521754919865083
"05095","Monroe County, AR","Arkansas","AR",17515.764167657,49165.4450666132,0.154138724675381
"05097","Montgomery County, AR","Arkansas","AR",19109.5238465387,53639.0097476297,0.168163809849541
"05099","Nevada County, AR","Arkansas","AR",5983.31477052196,16794.7187944871,0.0526531699805933
"25460","Newton County, AR","Arkansas","AR",8134.78189738826,22833.7267319135,0.0715860806970167
"15780","Ouachita County, AR","Arkansas","AR",32056.5082022934,89980.2302635203,0.282097272180182
"30780","Perry County, AR","Arkansas","AR",23425.2918439568,65753.0489848734,0.20614256822682
"05107","Phillips County, AR","Arkansas","AR",21112.5732141373,59261.4200921482,0.185790644284408
"05109","Pike County, AR","Arkansas","AR",10259.3633538678,28797.2685955891,0.0902823975140367
"27860","Poinsett County, AR","Arkansas","AR",55887.4761202506,156871.981764607,0.491809789858205
"05113","Polk County, AR","Arkansas","AR",11210.97688288,31468.3768748206,0.098656596569344
"40780","Pope County, AR","Arkansas","AR",110954.617381806,311441.344697095,0.976400632959894
"05117","Prairie County, AR","Arkansas","AR",25843.0404140183,72539.4890949622,0.227418755643361
"30780","Pulaski County, AR","Arkansas","AR",10958126.7519425,30758645.3950117,96.4315154170938
"05121","Randolph County, AR","Arkansas","AR",28528.9162021375,80078.5423302392,0.25105446257881
"22620","St. Francis County, AR","Arkansas","AR",58218.7101204195,163415.581922479,0.512324649059692
"30780","Saline County, AR","Arkansas","AR",2103904.65540531,5905503.62351438,18.5143609675667
"05127","Scott County, AR","Arkansas","AR",5205.33364993238,14610.9837498102,0.0458069361194049
"05129","Searcy County, AR","Arkansas","AR",9407.27696939396,26405.5255961478,0.0827840373306668
"22900","Sebastian County, AR","Arkansas","AR",116111.999944729,325917.7333181,1.02178559951361
"05133","Sevier County, AR","Arkansas","AR",5055.12871791147,14189.3696961314,0.044485132717621
"05135","Sharp County, AR","Arkansas","AR",17500.4232317539,49122.3842024571,0.154003724439434
"05137","Stone County, AR","Arkansas","AR",7656.29271723642,21490.6432514244,0.0673753759116805
"20980","Union County, AR","Arkansas","AR",47213.1202585987,132523.711114115,0.415475458275669
"05141","Van Buren County, AR","Arkansas","AR",17367.4961189353,48749.2677000544,0.15283396584663
"22220","Washington County, AR","Arkansas","AR",1716011.5434741,4816716.55697086,15.1009015825721
"42620","White County, AR","Arkansas","AR",288952.071638917,811066.937706299,2.54277823042247
"05147","Woodruff County, AR","Arkansas","AR",10724.1891461092,30101.9999641575,0.094372864485761
"40780","Yell County, AR","Arkansas","AR",39499.3282118614,110871.671528572,0.347594088264381
"41860","Alameda County, CA","California","CA",80535479.9759295,216099980.013598,708.71222378818
"23820","Alpine County, CA","California","CA",10775.0836810957,28912.6651858979,0.0948207363936424
"06005","Amador County, CA","California","CA",713517.551600608,1914573.90812506,6.27895445408535
"17020","Butte County, CA","California","CA",564308.734420172,1514203.5071517,4.96591686289752
"06009","Calaveras County, CA","California","CA",368622.680400772,989121.240613137,3.2438795875268
"06011","Colusa County, CA","California","CA",190461.632729532,511063.633550214,1.67606236801988
"41860","Contra Costa County, CA","California","CA",41306837.233396,110838188.376474,363.500167653884
"18860","Del Norte County, CA","California","CA",27635.0647642364,74152.8695801015,0.243188569925281
"40900","El Dorado County, CA","California","CA",1448253.99647542,3886084.24245428,12.7446351689837
"23420","Fresno County, CA","California","CA",3457996.77815228,9278805.25290392,30.43037164774
"06021","Glenn County, CA","California","CA",31176.0986050063,83654.4872825918,0.274349667724056
"21700","Humboldt County, CA","California","CA",105311.212245464,282580.433720075,0.926738667760086
"20940","Imperial County, CA","California","CA",452953.391566866,1215404.92332009,3.98598984578842
"13860","Inyo County, CA","California","CA",131247.582311972,352175.214240076,1.15497872434536
"12540","Kern County, CA","California","CA",1579491.50435757,4238232.42408607,13.8995252383466
"25260","Kings County, CA","California","CA",318442.699456387,854473.841946046,2.8022957552162
"17340","Lake County, CA","California","CA",120155.679760656,322412.432415609,1.05736998189377
"45000","Lassen County, CA","California","CA",17411.7178702334,46720.6737314341,0.153223117258054
"31080","Los Angeles County, CA","California","CA",257107024.404282,689892490.263013,2262.54181475768
"23420","Madera County, CA","California","CA",404819.826774436,1086248.65092019,3.56241447561503
"41860","Marin County, CA","California","CA",12793769.7359147,34329383.5841801,112.585173676049
"06043","Mariposa County, CA","California","CA",185955.905917,498973.465658673,1.6364119720696
"46380","Mendocino County, CA","California","CA",247961.096466163,665351.321014081,2.18205764890224
"32900","Merced County, CA","California","CA",1729605.51694108,4641031.72606766,15.2205285490815
"06049","Modoc County, CA","California","CA",5072.46494135924,13610.8901663593,0.0446376914839613
"06051","Mono County, CA","California","CA",65433.675151296,175577.470906457,0.575816341331405
"41500","Monterey County, CA","California","CA",4502608.91168685,12081801.6620177,39.6229584228443
"34900","Napa County, CA","California","CA",1767329.64611794,4742256.47277044,15.5525008858379
"46020","Nevada County, CA","California","CA",361008.694190682,968690.713989144,3.176876508878
"31080","Orange County, CA","California","CA",47014433.7219627,126153320.135465,413.727016753272
"40900","Placer County, CA","California","CA",4071987.15036981,10926318.9599608,35.8334869232543
"06063","Plumas County, CA","California","CA",64470.378361827,172992.667078211,0.567339329584078
"40140","Riverside County, CA","California","CA",17933419.4813274,48120550.0066381,157.814091435681
"40900","Sacramento County, CA","California","CA",20701865.3171568,55549090.6941746,182.17641479098
"41940","San Benito County, CA","California","CA",395651.183005276,1061646.52852818,3.48173041044643
"40140","San Bernardino County, CA","California","CA",17387416.5384907,46655466.2315163,153.009265538718
"41740","San Diego County, CA","California","CA",211871919.019122,568513622.556907,1864.47288736827
"41860","San Francisco County, CA","California","CA",93042593.8481555,249660183.02752,818.774825863769
"44700","San Joaquin County, CA","California","CA",7118516.80277715,19101038.9367068,62.6429478644389
"42020","San Luis Obispo County, CA","California","CA",1059004.74156276,2841615.93814822,9.31924172575229
"41860","San Mateo County, CA","California","CA",73134431.3192192,196240826.417285,643.582995609129
"42200","Santa Barbara County, CA","California","CA",4725441.49068277,12679725.9046222,41.5838851180084
"41940","Santa Clara County, CA","California","CA",70112556.478406,188132262.429109,616.990497009973
"42100","Santa Cruz County, CA","California","CA",11887370.1430891,31897251.3866382,104.608857259184
"39820","Shasta County, CA","California","CA",218587.883378616,586534.496888226,1.92357337373182
"06091","Sierra County, CA","California","CA",3404.62084018986,9135.58217743043,0.0299606633936707
"06093","Siskiyou County, CA","California","CA",75368.1962315109,202234.663581298,0.663240126837295
"46700","Solano County, CA","California","CA",14262024.7639356,38269136.3776695,125.505817922633
"42220","Sonoma County, CA","California","CA",7036266.00808445,18880336.2713163,61.9191408711432
"33700","Stanislaus County, CA","California","CA",2920203.69989582,7835750.91837451,25.6977925590832
"49700","Sutter County, CA","California","CA",731951.210376161,1964036.74480481,6.44117065131022
"39780","Tehama County, CA","California","CA",334365.735666479,897199.95232355,2.94241847386502
"06105","Trinity County, CA","California","CA",6667.68450349374,17891.3255173077,0.0586756236307449
"47300","Tulare County, CA","California","CA",766462.220038733,2056639.76276112,6.74486753634085
"43760","Tuolumne County, CA","California","CA",994973.056798024,2669800.41284146,8.75576289982261
"37100","Ventura County, CA","California","CA",7969786.24464326,21385240.9980646,70.1341189528607
"40900","Yolo County, CA","California","CA",20694542.8226142,55529442.3239806,182.111976839005
"49700","Yuba County, CA","California","CA",810967.205005889,2176059.50626773,7.13651140405182
"19740","Adams County, CO","Colorado","CO",8808795.17500625,24672226.8309795,84.56443368006
"10480","Alamosa County, CO","Colorado","CO",12699.6008060542,35569.8396346964,0.12191616773812
"19740","Arapahoe County, CO","Colorado","CO",20350676.4285209,56999452.8233515,195.3664937138
"08007","Archuleta County, CO","Colorado","CO",26603.9085137594,74513.898030514,0.25539752173209
"08009","Baca County, CO","Colorado","CO",9671.94500826868,27089.7911008126,0.0928506720793793
"08011","Bent County, CO","Colorado","CO",3714.13632762295,10402.7863215959,0.0356557087451803
"14500","Boulder County, CO","Colorado","CO",8851527.42849057,24791914.0106696,84.9746633135095
"19740","Broomfield County, CO","Colorado","CO",1620311.14489276,4538269.23084631,15.5549869909705
"08015","Chaffee County, CO","Colorado","CO",72071.6760919458,201862.877419909,0.69188809048268
"08017","Cheyenne County, CO","Colorado","CO",532.46503101117,1491.36150445941,0.00511166429770723
"19740","Clear Creek County, CO","Colorado","CO",84590.8073071551,236927.246488772,0.812071750148689
"10480","Conejos County, CO","Colorado","CO",10519.036884653,29462.3792363768,0.100982754092669
"10480","Costilla County, CO","Colorado","CO",7932.71406150927,22218.443819216,0.076154054990489
"08025","Crowley County, CO","Colorado","CO",14638.7242380406,41001.0583447172,0.140531752685189
"08027","Custer County, CO","Colorado","CO",7932.85513457435,22218.8389455179,0.0761554092919138
"08029","Delta County, CO","Colorado","CO",30473.026267913,85350.7660663497,0.292541052171965
"19740","Denver County, CO","Colorado","CO",25734647.3117081,72079216.6551051,247.052614192398
"08033","Dolores County, CO","Colorado","CO",3500.26322862283,9803.75711195463,0.0336025269947791
"19740","Douglas County, CO","Colorado","CO",5630447.51339143,15770111.0595093,54.0522961285577
"20780","Eagle County, CO","Colorado","CO",276924.086898236,775626.376953453,2.65847123422306
"19740","Elbert County, CO","Colorado","CO",368190.524652787,1031251.14851413,3.53462903666675
"17820","El Paso County, CO","Colorado","CO",4617954.89724308,12934258.1427355,44.3323670135335
"15860","Fremont County, CO","Colorado","CO",177980.882043489,498500.033899546,1.70861646761749
"40090","Garfield County, CO","Colorado","CO",86493.4126703172,242256.183097829,0.830336761635045
"19740","Gilpin County, CO","Colorado","CO",87909.3247023305,246221.958454448,0.843929517142373
"08049","Grand County, CO","Colorado","CO",55686.1095272787,155969.153362772,0.534586651461876
"08051","Gunnison County, CO","Colorado","CO",27452.6754871828,76891.1778830826,0.263545684676955
"08053","Hinsdale County, CO","Colorado","CO",391.266198086612,1095.88294411455,0.00375615550163147
"08055","Huerfano County, CO","Colorado","CO",2637.23528451624,7386.53423692547,0.0253174587313559
"08057","Jackson County, CO","Colorado","CO",13949.9109709201,39071.7868798973,0.133919145320833
"19740","Jefferson County, CO","Colorado","CO",9638638.20549784,26996503.3155195,92.5309267727793
"08061","Kiowa County, CO","Colorado","CO",4117.26320141659,11531.8893912325,0.0395257267335992
"08063","Kit Carson County, CO","Colorado","CO",4746.41008638041,13294.0435050976,0.0455655368292519
"14720","Lake County, CO","Colorado","CO",17284.0771755539,48410.3290140492,0.165927140885317
"20420","La Plata County, CO","Colorado","CO",141969.654657044,397637.526270662,1.36290868470763
"22660","Larimer County, CO","Colorado","CO",11533106.0917225,32302647.9680325,110.717818480536
"08071","Las Animas County, CO","Colorado","CO",19527.9673071248,54695.1574395068,0.187468486148398
"08073","Lincoln County, CO","Colorado","CO",14303.6334909235,40062.515132214,0.137314881512866
"44540","Logan County, CO","Colorado","CO",296612.39382233,830770.623663544,2.84747898069437
"24300","Mesa County, CO","Colorado","CO",107918.426817008,302264.708484357,1.03601689744327
"08079","Mineral County, CO","Colorado","CO",3986.36079823077,11165.2497180472,0.0382690636630154
"44460","Moffat County, CO","Colorado","CO",35847.3895717687,100403.620386433,0.344134939888979
"08083","Montezuma County, CO","Colorado","CO",9557.38741732559,26768.9310044196,0.0917509192063257
"33940","Montrose County, CO","Colorado","CO",47536.0727978252,133142.018564539,0.456346298859122
"22820","Morgan County, CO","Colorado","CO",120590.213138518,337756.643563639,1.15766604612978
"08089","Otero County, CO","Colorado","CO",6502.44754048091,18212.4635081183,0.0624234963886167
"08091","Ouray County, CO","Colorado","CO",1860.77820754789,5211.78448433301,0.0178634707924597
"19740","Park County, CO","Colorado","CO",30401.5123919282,85150.4655105067,0.291854518962511
"08095","Phillips County, CO","Colorado","CO",16980.3355273113,47559.5903267971,0.163011221062188
"40090","Pitkin County, CO","Colorado","CO",61313.3476915828,171730.275475769,0.588608137839195
"08099","Prowers County, CO","Colorado","CO",34633.1691046386,97002.7554335444,0.332478423404531
"39380","Pueblo County, CO","Colorado","CO",275956.356305937,772915.896324704,2.64918102053699
"08103","Rio Blanco County, CO","Colorado","CO",6681.68046584467,18714.4703435936,0.0641441324721089
"08105","Rio Grande County, CO","Colorado","CO",13911.6701297785,38964.6795300146,0.133552033245874
"44460","Routt County, CO","Colorado","CO",111477.707600025,312233.765669716,1.07018599296024
"08109","Saguache County, CO","Colorado","CO",4971.37791397725,13924.1475274831,0.0477252279741816
"08111","San Juan County, CO","Colorado","CO",2942.006945248,8240.1578478551,0.0282432666743808
"08113","San Miguel County, CO","Colorado","CO",7399.51254761033,20725.019527224,0.0710353204570592
"08115","Sedgwick County, CO","Colorado","CO",1758.71856264539,4925.92942024113,0.0168836982013958
"14720","Summit County, CO","Colorado","CO",135956.797661636,380796.338713722,1.30518525755171
"17820","Teller County, CO","Colorado","CO",95787.3203214252,268287.143423133,0.919558275085682
"08121","Washington County, CO","Colorado","CO",29553.7484970086,82775.9951432178,0.283715985571283
"24540","Weld County, CO","Colorado","CO",4456321.34854396,12481544.7468882,42.7806849460221
"08125","Yuma County, CO","Colorado","CO",1926.0343419623,5394.55796451944,0.0184899296828381
"25540","Capitol Planning Region, CT","Connecticut","CT",25624642.4214602,58284656.5722956,194.747282403098
"14860","Greater Bridgeport Planning Region, CT","Connecticut","CT",10515744.8925277,23918639.3153158,79.9196611832103
"25540","Lower Connecticut River Valley Planning Region, CT","Connecticut","CT",6503377.74418077,14792289.8647764,49.4256708557738
"47930","Naugatuck Valley Planning Region, CT","Connecticut","CT",15681809.9723043,35669138.0755538,119.181755789513
"39480","Northeastern Connecticut Planning Region, CT","Connecticut","CT",2205221.90803706,5015898.34744387,16.7596865010817
"45860","Northwest Hills Planning Region, CT","Connecticut","CT",2637791.49822381,5999801.63838458,20.047215386501
"35300","South Central Connecticut Planning Region, CT","Connecticut","CT",76029339.4151255,172932908.266377,577.822979554954
"35980","Southeastern Connecticut Planning Region, CT","Connecticut","CT",4808254.73420791,10936639.4771901,36.5427359799801
"14860","Western Connecticut Planning Region, CT","Connecticut","CT",9987785.54985932,22717766.7932552,75.9071701789309
"20100","Kent County, DE","Delaware","DE",2094396.58067704,4927600.42974969,11.5191811937237
"37980","New Castle County, DE","Delaware","DE",12755227.3779396,30009915.261021,70.1537505786678
"42580","Sussex County, DE","Delaware","DE",886262.036078064,2085156.76073028,4.87444119842935
"47900","District of Columbia, DC","District of Columbia","DC",18651882.0024504,36760505.3058003,29.8430112039206
"23540","Alachua County, FL","Florida","FL",35388459.5126828,113671559.382654,396.350746542048
"27260","Baker County, FL","Florida","FL",123480.561154645,396632.9174307,1.38298228493202
"37460","Bay County, FL","Florida","FL",177288.632506843,569470.262209313,1.98563268407664
"12007","Bradford County, FL","Florida","FL",1144487.56105593,3676217.82781059,12.8182606838264
"37340","Brevard County, FL","Florida","FL",876200.944305116,2814452.19835074,9.8134505762173
"33100","Broward County, FL","Florida","FL",8579053.43727456,27556847.5054027,96.0853984974751
"12013","Calhoun County, FL","Florida","FL",54873.177169267,176258.579859227,0.61457958429579
"39460","Charlotte County, FL","Florida","FL",167698.559787787,538665.911424348,1.87822386962321
"26140","Citrus County, FL","Florida","FL",229168.088057499,736112.684444521,2.56668258624398
"27260","Clay County, FL","Florida","FL",1710264.0074413,5493552.96497736,19.1549568833426
"34940","Collier County, FL","Florida","FL",390640.326635943,1254778.97873861,4.37517165832256
"29380","Columbia County, FL","Florida","FL",1516541.74697615,4871296.112392,16.9852675661329
"11580","DeSoto County, FL","Florida","FL",26405.5654046676,84817.5319655692,0.295742332532277
"12029","Dixie County, FL","Florida","FL",349532.980000412,1122737.7353929,3.91476937600461
"27260","Duval County, FL","Florida","FL",8984248.3604992,28858377.4225321,100.623581637591
"37860","Escambia County, FL","Florida","FL",315429.237993264,1013192.82758625,3.53280746552456
"19660","Flagler County, FL","Florida","FL",547233.515219544,1757773.23675712,6.1290153704589
"12037","Franklin County, FL","Florida","FL",37875.3361030954,121659.675958429,0.424203764354668
