"CBSA_FIPS","CBSA_NAME","state_name","state","raw_funding","econ_impact","jobs"
"12940","West Feliciana Parish, LA","Louisiana","LA",247970.107127427,686371.879082047,2.40918967734096
"12980","Calhoun County, MI","Michigan","MI",1781696.33455776,4596661.9737587,17.2854497016437
"13001","Appling County, GA","Georgia","GA",67779.0548418963,193004.838280318,0.76938728475031
"13005","Bacon County, GA","Georgia","GA",13808.6065456474,41303.7607156561,0.158200688631315
"13007","Baker County, GA","Georgia","GA",27130.5887847372,83091.1687446591,0.312149290510351
"13011","Banks County, GA","Georgia","GA",167015.547398011,489806.282527043,1.96250208582398
"13019","Berrien County, GA","Georgia","GA",323064.281286663,952155.998507152,3.80339317312555
"13020","Bay County, MI","Michigan","MI",921019.946362538,2348708.61549801,8.92998501194793
"13023","Bleckley County, GA","Georgia","GA",74136.8650387248,217977.88098539,0.868573568881433
"13037","Calhoun County, GA","Georgia","GA",39698.6740291206,118238.692047724,0.464133782362715
"13043","Candler County, GA","Georgia","GA",41295.2521858243,121247.226259325,0.486836536103385
"13049","Charlton County, GA","Georgia","GA",48523.1105913887,142483.718503538,0.571571495825244
"13060","Matagorda County, TX","Texas","TX",1065285.22569732,3468099.02402944,12.5629410263311
"13061","Clay County, GA","Georgia","GA",29566.2711114226,88502.5002346874,0.344829340870769
"13065","Clinch County, GA","Georgia","GA",18056.4892976057,52991.7343457554,0.212863776480916
"13075","Cook County, GA","Georgia","GA",109042.831582136,336018.852957383,1.25109331682426
"13091","Dodge County, GA","Georgia","GA",113301.132368248,332720.250433207,1.33434869414862
"13093","Dooly County, GA","Georgia","GA",26422.9742445303,77211.4038855582,0.309416794547891
"13099","Early County, GA","Georgia","GA",54296.9993015719,164862.63999104,0.62895193530071
"13100","Gage County, NE","Nebraska","NE",180261.396735863,468080.353368741,1.63993632118573
"13105","Elbert County, GA","Georgia","GA",474821.878537715,1376151.40643866,5.46403094443222
"13107","Emanuel County, GA","Georgia","GA",211705.331225452,618354.615003151,2.46151865210313
"13111","Fannin County, GA","Georgia","GA",202967.793923624,578097.733789984,2.29242069218092
"13119","Franklin County, GA","Georgia","GA",670631.095616949,1968553.57737125,7.90191662805597
"13123","Gilmer County, GA","Georgia","GA",273096.043569193,799001.924103335,3.1983372990276
"13125","Glascock County, GA","Georgia","GA",96993.4647006354,284879.640543863,1.14451542759322
"13133","Greene County, GA","Georgia","GA",407836.607943447,1197311.20893996,4.78259369318539
"13140","Hardin County, TX","Texas","TX",1114767.59939191,3615003.9217366,13.0896881914162
"13140","Jefferson County, TX","Texas","TX",4119240.77967839,13357009.5211667,48.3671967112879
"13140","Orange County, TX","Texas","TX",1682047.33696158,5472407.45954163,19.8184540521458
"13141","Hancock County, GA","Georgia","GA",87350.8317318943,256944.440994895,1.02463275372503
"13147","Hart County, GA","Georgia","GA",780548.792737758,2289077.84295284,9.17238914365926
"13155","Irwin County, GA","Georgia","GA",15450.6509561188,45932.5091115277,0.181035906674811
"13161","Jeff Davis County, GA","Georgia","GA",41989.1437110402,123178.242747625,0.485440134699684
"13163","Jefferson County, GA","Georgia","GA",755957.202582817,2221717.02609761,8.91595000506301
"13165","Jenkins County, GA","Georgia","GA",366616.899760241,1075308.92576314,4.3167781746549
"13171","Lamar County, GA","Georgia","GA",253293.2391991,736160.099969007,2.9437536945636
"13180","Dodge County, WI","Wisconsin","WI",3830258.42844229,9192794.30291902,35.9554939667574
"13193","Macon County, GA","Georgia","GA",61325.9446664243,172493.062033358,0.67492082906413
"13201","Miller County, GA","Georgia","GA",54324.540271815,164067.845866779,0.630626890473603
"13205","Mitchell County, GA","Georgia","GA",114260.227599575,351130.748528297,1.3103107676191
"13220","Fayette County, WV","West Virginia","WV",443162.098592421,1172669.59072487,3.57512635190623
"13220","Raleigh County, WV","West Virginia","WV",542164.24955891,1508320.83927576,4.39382758938583
"13235","Pulaski County, GA","Georgia","GA",34929.2600485249,102442.077551084,0.409850475986348
"13237","Putnam County, GA","Georgia","GA",233186.965035128,674688.525129096,2.70177555129899
"13241","Rabun County, GA","Georgia","GA",103165.125513487,302763.461545731,1.21520135054361
"13243","Randolph County, GA","Georgia","GA",48056.2023899818,141165.360451387,0.566982044482316
"13251","Screven County, GA","Georgia","GA",189280.236380559,556573.110622552,2.23202971869595
"13253","Seminole County, GA","Georgia","GA",20911.9271553024,62183.1761241486,0.244668726495028
"13260","Lawrence County, IN","Indiana","IN",2355480.61347437,6334164.28248402,20.7402469823176
"13265","Taliaferro County, GA","Georgia","GA",19135.9179929353,56168.8990270803,0.224630127575845
"13267","Tattnall County, GA","Georgia","GA",131095.405586057,387419.38170315,1.54549782867423
"13269","Taylor County, GA","Georgia","GA",35971.2487976316,104813.472373122,0.410839049306529
"13271","Telfair County, GA","Georgia","GA",68247.3731925299,200468.665091019,0.80495923576517
"13281","Towns County, GA","Georgia","GA",328017.094457119,956015.27849957,3.79314693650588
"13283","Treutlen County, GA","Georgia","GA",41654.0680061335,123827.016947032,0.487366490066825
"13291","Union County, GA","Georgia","GA",353823.8227165,1036765.88500943,4.15155972604909
"13300","Bee County, TX","Texas","TX",225809.102427314,667851.903457602,2.31126252417613
"13301","Warren County, GA","Georgia","GA",551811.190535396,1620693.53182296,6.5102787707005
"13303","Washington County, GA","Georgia","GA",402986.14115755,1175373.24157673,4.70028158654737
"13307","Webster County, GA","Georgia","GA",4087.29207638133,11862.3635128953,0.0474498089553489
"13309","Wheeler County, GA","Georgia","GA",58604.8488099765,171408.001445397,0.66656101695462
"13311","White County, GA","Georgia","GA",311448.986028834,903982.510549834,3.57393208720078
"13315","Wilcox County, GA","Georgia","GA",42556.4023767302,124904.475562517,0.501472864383597
"13317","Wilkes County, GA","Georgia","GA",361541.096236211,1061439.09997347,4.25160900570265
"13319","Wilkinson County, GA","Georgia","GA",171818.841342355,484264.511780966,1.92901927532074
"13340","Logan County, OH","Ohio","OH",546988.305545193,1429940.43781414,5.36056696933167
"13380","Whatcom County, WA","Washington","WA",7523848.64661884,18252669.2774215,58.9594328423154
"13420","Beltrami County, MN","Minnesota","MN",299199.064510351,849771.267050553,2.58680890410182
"13460","Crook County, OR","Oregon","OR",308845.114607764,754043.91804248,2.72816111108434
"13460","Deschutes County, OR","Oregon","OR",2213793.733852,5424766.55614321,19.4749014085162
"13460","Jefferson County, OR","Oregon","OR",346189.248929923,861395.847591695,3.03052167343358
"13540","Bennington County, VT","Vermont","VT",586823.10904244,1372001.40105728,4.43911355788915
"13660","Mecosta County, MI","Michigan","MI",606869.74099434,1554403.86024149,5.86957254661628
"13700","Howard County, TX","Texas","TX",171823.619177089,559224.822715899,2.02494001581201
"13740","Carbon County, MT","Montana","MT",39639.7693648388,105929.927322901,0.39089363272145
"13740","Stillwater County, MT","Montana","MT",48088.0896112518,127016.865356374,0.442320140796475
"13740","Yellowstone County, MT","Montana","MT",1737649.13954346,4599446.57592773,16.1097870567516
"13780","Broome County, NY","New York","NY",12552798.5227145,29612606.0523223,89.6538222851104
"13780","Tioga County, NY","New York","NY",8294702.35003799,19558683.1780825,58.9590201717455
"13820","Bibb County, AL","Alabama","AL",623952.63046309,1549681.32847557,5.78950011164544
"13820","Blount County, AL","Alabama","AL",7670872.94489843,18928437.1745126,70.7600244171877
"13820","Chilton County, AL","Alabama","AL",2019393.63290328,4991196.63986733,18.6299895990823
"13820","Jefferson County, AL","Alabama","AL",217113102.752379,535209458.478184,1999.74555064545
"13820","Shelby County, AL","Alabama","AL",45355912.2858894,111733524.34935,417.47047022275
"13820","St. Clair County, AL","Alabama","AL",14276564.2986236,35183384.7001106,131.45850928664
"13820","Walker County, AL","Alabama","AL",6730343.3428613,16620015.6121581,62.1446910054944
"13860","Inyo County, CA","California","CA",638909.049270227,1713304.66028816,5.62130992013646
"13900","Burleigh County, ND","North Dakota","ND",454044.694118615,1652704.68733666,3.39517983840655
"13900","Morton County, ND","North Dakota","ND",71123.3468327061,259367.514283801,0.531207822099868
"13900","Oliver County, ND","North Dakota","ND",763.920195790955,2264.71026891806,0.00648807384719844
"13940","Bingham County, ID","Idaho","ID",137305.326119935,439636.330013358,1.44889882834761
"13980","Floyd County, VA","Virginia","VA",1194463.11762513,3299873.32413794,10.1537837492717
"13980","Giles County, VA","Virginia","VA",2003105.99600826,5529137.839155,17.0542029134432
"13980","Montgomery County, VA","Virginia","VA",21807834.8379291,60228143.1788784,185.522036142977
"13980","Pulaski County, VA","Virginia","VA",4494358.63287184,12409609.7733408,38.247214671546
"13980","Radford city, VA","Virginia","VA",3955168.27715989,10912093.3417384,33.6375522351983
"14010","McLean County, IL","Illinois","IL",5277438.22990526,15028382.5726699,52.0627012186135
"14020","Monroe County, IN","Indiana","IN",30002947.6858644,80696041.5275823,264.13506997712
"14020","Owen County, IN","Indiana","IN",2509537.16075484,6756451.41017348,21.9916120486904
"14100","Columbia County, PA","Pennsylvania","PA",2582581.07191348,6206733.97751506,21.8430385104069
"14140","Mercer County, WV","West Virginia","WV",803951.292660332,2108951.66071455,6.74318765210428
"14140","Tazewell County, VA","Virginia","VA",875386.163575497,2297522.28404833,7.98891748283582
"14180","Mississippi County, AR","Arkansas","AR",314022.585753327,863580.831189109,3.06938545109388
"14220","Washington Parish, LA","Louisiana","LA",2028305.27853746,5633503.81183438,19.9361975218819
"14260","Ada County, ID","Idaho","ID",8237351.0168886,32105026.7776193,74.8279353434226
"14260","Boise County, ID","Idaho","ID",48596.8826081274,202140.903148892,0.447608531128344
"14260","Canyon County, ID","Idaho","ID",1137832.10295866,4314701.31374078,10.6912406555405
"14260","Gem County, ID","Idaho","ID",53122.2615216697,216957.284162311,0.488921361671443
"14260","Owyhee County, ID","Idaho","ID",15377.309779368,63357.3288818254,0.142013379190724
"14300","Fannin County, TX","Texas","TX",395940.245439318,1277833.43973922,4.61670761762289
"14380","Watauga County, NC","North Carolina","NC",1072740.01017422,2689843.16323861,10.4146956751702
"14420","Hutchinson County, TX","Texas","TX",54338.9462719428,172172.660778717,0.611219625949248
"14460","Essex County, MA","Massachusetts","MA",211659790.821763,474387658.945903,1671.40904727699
"14460","Middlesex County, MA","Massachusetts","MA",1094733855.32805,2453140257.65315,8647.56469476891
"14460","Norfolk County, MA","Massachusetts","MA",526552115.578474,1179604016.75429,4157.60946809756
"14460","Plymouth County, MA","Massachusetts","MA",152422273.926358,341345823.846558,1202.62411665464
"14460","Rockingham County, NH","New Hampshire","NH",29502659.278898,66580148.6515643,230.597862516008
"14460","Strafford County, NH","New Hampshire","NH",5781082.78694189,13466230.7188243,42.9520555673418
"14460","Suffolk County, MA","Massachusetts","MA",833594710.30071,1867574937.36069,6582.88663752877
"14500","Boulder County, CO","Colorado","CO",21827407.2831059,61080706.4368852,209.372203185361
"14540","Allen County, KY","Kentucky","KY",232524.404971158,614695.781960218,2.12413816038766
"14540","Butler County, KY","Kentucky","KY",198049.331398089,527841.044045215,1.88461215956237
"14540","Edmonson County, KY","Kentucky","KY",287393.553884103,755308.782663075,2.54386652517921
"14540","Warren County, KY","Kentucky","KY",1851198.15123576,4906726.64879628,17.2961351118959
"14580","Gallatin County, MT","Montana","MT",14301400.7782949,37756672.104713,131.558916632043
"14620","McKean County, PA","Pennsylvania","PA",777851.840765526,1871444.94047242,6.46220845686868
"14660","Cass County, MN","Minnesota","MN",113727.825487762,293086.398177466,1.018052814273
"14660","Crow Wing County, MN","Minnesota","MN",599690.225484928,1517408.67935995,5.36597383452774
"14700","Taney County, MO","Missouri","MO",1174021.01103595,2792749.19443909,10.1784108979407
"14710","Windham County, VT","Vermont","VT",1031153.53528943,2374108.44486161,7.72120536521791
"14720","Lake County, CO","Colorado","CO",86678.6130189478,242763.065140805,0.831886568989008
"14720","Summit County, CO","Colorado","CO",624755.100991368,1751707.00721185,6.0066277239478
"14740","Kitsap County, WA","Washington","WA",31937042.2001316,77288458.1337561,249.54411127883
"14780","Washington County, TX","Texas","TX",1422078.16855729,4631695.27260152,16.7759773503802
"14820","Transylvania County, NC","North Carolina","NC",650085.937100473,1662034.71091643,6.37931912040779
"14860","Greater Bridgeport Planning Region, CT","Connecticut","CT",51266833.2072167,117334635.062453,388.366914944098
"14860","Western Connecticut Planning Region, CT","Connecticut","CT",49232234.219307,113571985.459093,369.501042042073
"14940","Box Elder County, UT","Utah","UT",1812268.76953973,4977336.43159723,20.8330229002284
"14940","Oneida County, ID","Idaho","ID",5422.67897934734,21970.8451214218,0.0502069836029847
"15020","Lincoln County, MS","Mississippi","MS",402617.749019566,1258542.63221331,3.64056597645152
"15060","Curry County, OR","Oregon","OR",142142.282051005,364694.227810178,1.25005566827333
"15100","Brookings County, SD","South Dakota","SD",1908389.09954626,5892209.80015572,15.95180942853
"15180","Cameron County, TX","Texas","TX",1654681.71668839,5373962.41881465,19.4491872995911
"15220","Brown County, TX","Texas","TX",418623.553002625,1362249.63441978,4.93034678895182
"15260","Brantley County, GA","Georgia","GA",72609.0743595806,222157.087534312,0.816978470351799
"15260","Glynn County, GA","Georgia","GA",834376.181837604,2458536.41679675,9.49983763904582
"15260","McIntosh County, GA","Georgia","GA",140110.771841902,410645.668513663,1.62349011310366
"15340","Crawford County, OH","Ohio","OH",874984.883478829,2278277.15642239,8.6221593444622
"15380","Erie County, NY","New York","NY",94219953.1113476,222354069.651495,672.106724611986
"15380","Niagara County, NY","New York","NY",11931324.851323,28194222.5948755,85.7849470496315
"15420","Cassia County, ID","Idaho","ID",106543.296700572,295557.403343433,0.942131882167074
"15420","Minidoka County, ID","Idaho","ID",10288.7277113086,38330.5728003296,0.0953940477324877
"15460","Des Moines County, IA","Iowa","IA",844023.652510303,2077562.00521256,6.71495282648582
"15460","Henderson County, IL","Illinois","IL",11329.855774953,31998.6041123447,0.109438931072945
"15500","Alamance County, NC","North Carolina","NC",62894885.8342415,157364001.476959,609.980978649786
"15540","Chittenden County, VT","Vermont","VT",46960389.3064241,107976604.791527,352.560389211921
"15540","Franklin County, VT","Vermont","VT",4688898.86576133,10772026.9407493,35.2378661615369
"15540","Grand Isle County, VT","Vermont","VT",1227230.8991448,2818152.7374068,9.23120562959507
